dataset,label
"[0.12283738219332989, 0.23728232790502046, 0.3354022233019828, 0.43523578580447475, 0.5491779625934949, 0.6121228729871551, 0.6383842618449765, 0.6555308213055129, 0.6106230996061588, 0.5309739407659178, 0.5536510125636035, 0.49979330865724303, 0.48808090842008395, 0.4402949154294381, 0.4451803873321447, 0.3851959423646276, 0.35492335089742527, 0.3500607019616855, 0.2899889054597885, 0.22734979089128832, 0.1858236729024429, 0.21287435408813624, 0.15746155799795475, 0.1495557727992959, 0.07969489601459798, 0.061952516883701805, 0.0017824570230522072, 0.029390208849289882, -0.013841394432430276, -0.07033130509727019, -0.09934833588298353, -0.144402754780107, -0.143631758389015, -0.22494923395973906, -0.19399145018690717, -0.24370245924320866, -0.24929283106556846, -0.32955689350484724, -0.3578397601274501, -0.39893467200794847, -0.42530113212940374, -0.4623643970318551, -0.48287331319771154, -0.5094929125935277, -0.5060374881272088, -0.5521159159828591, -0.6245868515953347, -0.6392774025590907, -0.6344407026790446, -0.695069454374117, -0.7434155991346949]",3
"[-0.3181220675813713, -0.20324439088385085, -0.19199143519209563, -0.09841215064318554, -0.04294559246769297, -0.013621364952814723, 0.05740633214726655, 0.10631897285504703, 0.13031306319321173, 0.21107555443193088, 0.25909858462630564, 0.27494404709321973, 0.3515253562397289, 0.3989514157922823, 0.4692288431593032, 0.49607777292023125, 0.565654309910345, 0.6150047595603969, 0.6685203357101642, 0.7526427959153017, 0.7800309574430639, 0.764095975107724, 0.7445586316668347, 0.7338664721822135, 0.7180189027858757, 0.6474806031016273, 0.6498451325803833, 0.5805286595274589, 0.5736112109575473, 0.5500863374266339, 0.5601194384037306, 0.5147032660617817, 0.5085819590193322, 0.48207646972244417, 0.42354085763746613, 0.3971137394616276, 0.4045434148713848, 0.3574277530290753, 0.3174711036756622, 0.31334010339518326, 0.2676761542178361, 0.25399227974603134, 0.25576542366843524, 0.21009827749840826, 0.1693294945538866, 0.15200692877140048, 0.11967445003306258, 0.09925983489272647, 0.051739233131458215, 0.044658942846849736, 0.04426604957095774]",3
"[0.02820833674297191, 0.08173269425330375, 0.07060815045802891, 0.10550947020800606, 0.16792628662965764, 0.14545457467813983, 0.19041573145269475, 0.2159921554274944, 0.24191834434839057, 0.23356966807917262, 0.24913385706630392, 0.3155169369721393, 0.3289843356947118, 0.35214812472544804, 0.41821138834968236, 0.3760510767028816, 0.4359853447087858, 0.45014357424228624, 0.4784712525408296, 0.5209383375650009, 0.5521425538004918, 0.6094266457940121, 0.5788963278974643, 0.48257745778451444, 0.49457198854427165, 0.43396450604195, 0.41810632055594865, 0.3814271629937409, 0.3514161176737485, 0.3280142321421451, 0.2608201191428594, 0.250866024711659, 0.17714883839507448, 0.13240509250623583, 0.10740892083070287, 0.09476056006277503, 0.04285998246680198, 0.008113325530195888, -0.09005590777071018, -0.07650668449513712, -0.0773793678791274, -0.10502007243837522, -0.1702843305858891, -0.25507201202690993, -0.3103607492196095, -0.3018055601170277, -0.3591667303967791, -0.3591195879315523, -0.44438169187113535, -0.45536888109787776, -0.5183316919463562]",3
"[0.04627679531784209, 0.08945262689530493, 0.11698515809919859, 0.13324300409390075, 0.15711282294258488, 0.17557655712955694, 0.19160987101397314, 0.21143469351074626, 0.29167457584165674, 0.24090009886947156, 0.3175875498392133, 0.3545351083752268, 0.3054568440763376, 0.36787651236260216, 0.4062718317771504, 0.43242925024566614, 0.47670929958205427, 0.4860791687524034, 0.4861294508804498, 0.5161718073988906, 0.5197034364093189, 0.5910372182422068, 0.5770482003274227, 0.6340789822329692, 0.6724114947719174, 0.6740367672031636, 0.6994230591630826, 0.7014677053953563, 0.6904308668055811, 0.7701284576729851, 0.7488354383864613, 0.7122703179449976, 0.6659677470411032, 0.5970241065228925, 0.5288891589235147, 0.5151866352040029, 0.4395629742084236, 0.3542213816133521, 0.3332312355967155, 0.2749294665839356, 0.22224144495070883, 0.13171520265442432, 0.10003981135329786, 0.07278266147717305, -0.04673723789811506, -0.05415624670950524, -0.08721821647911408, -0.14923382237817875, -0.26543269949094295, -0.2856749629989185, -0.3306363376417109]",3
"[-0.597283602867951, -0.5437548471459314, -0.44706802886777697, -0.3847370838022743, -0.2747152371209287, -0.23809277225971173, -0.1202506284052932, -0.035007200691040324, 0.054315222591762594, 0.13499861921874468, 0.2065353408563203, 0.276719397807877, 0.38072059431051014, 0.4483537776872374, 0.5174726574450005, 0.6032142827082494, 0.6916120839985521, 0.6843981007385385, 0.6958420692135997, 0.6810923678068527, 0.6930127293770835, 0.7124742095619634, 0.6873516869309576, 0.6953205990101045, 0.6715716562371802, 0.6289209010853956, 0.6778257404696594, 0.6741292998899721, 0.6115356800594559, 0.6107865223826496, 0.6260962238005134, 0.6472161894864332, 0.6605767186431868, 0.6429803410520994, 0.6664921044452619, 0.6081092299181318, 0.6143911525423019, 0.6357778133813958, 0.5904087031145742, 0.608796735443069, 0.6103710051900837, 0.6006595655063757, 0.5761904158880837, 0.5684702105380546, 0.5788668167726687, 0.5771118828452517, 0.5646656522091431, 0.6063457405361856, 0.5692147860969966, 0.5661974890826129, 0.5948709730280151]",3
"[-0.5098016282139661, -0.4603939411666298, -0.4692438453856875, -0.4136061055561391, -0.37300956059371726, -0.3407171129037372, -0.2866879368502284, -0.25897410093469964, -0.25279691520384545, -0.2079440454001005, -0.09790195664523346, -0.13224710427088868, -0.08606540079528968, -0.005512531426919182, -0.023879163060154845, 0.017673677734234165, 0.05036766704186716, 0.07157096207680352, 0.1373857015941682, 0.16169876611969788, 0.2062534817663136, 0.21876860922756028, 0.2700367302978899, 0.31459321761046255, 0.40909768080630704, 0.3781872856940967, 0.3925974840639056, 0.32178165823082483, 0.30698016150768104, 0.2839732194041121, 0.2042247373006496, 0.1632137318157687, 0.1168405512288589, 0.09031753877959091, 0.039128952053983944, 0.03004425759681296, -0.05174927046063402, -0.06170367108373975, -0.1457006554219573, -0.18094185340247723, -0.19594854128188716, -0.28517978121590015, -0.31369903295822804, -0.32992243163760154, -0.40102205267412916, -0.4478218142743881, -0.44446972985424793, -0.5491725751016958, -0.560643023355453, -0.6060852778937116, -0.6251793352302526]",3
"[-0.36350466626186534, -0.28618018933202094, -0.29705047241032284, -0.2600403428414538, -0.22231628544985693, -0.2204147653835296, -0.1841284973663616, -0.12310944701359974, -0.126548630653605, -0.10567043589519248, -0.1199428781394332, -0.08106614781333521, -0.034175826855356764, 0.015108095618626634, 0.03243323542185008, 0.0652780615919984, 0.07979731429184142, 0.09579821773693516, 0.13891754610787682, 0.17479181397943766, 0.19383592377190417, 0.21419785104267872, 0.2194511471562067, 0.3028842874069436, 0.2995739585638975, 0.2874378335082474, 0.3302304489589243, 0.3418270761037361, 0.406066087276828, 0.3931929761849012, 0.4716318295470183, 0.48370488491355806, 0.501810954945331, 0.5139992963575086, 0.547729487512566, 0.548951293968137, 0.5692866731302698, 0.6007068432928435, 0.6492596423243565, 0.6913112161384453, 0.6814676556655561, 0.7318766136201302, 0.7661344300306498, 0.789905838604179, 0.7820171856180277, 0.7152450562622207, 0.6355303965214606, 0.5730004352846674, 0.4939625901941248, 0.4329406464456709, 0.32122384427057876]",3
"[-0.7013336672648859, -0.6573022537335377, -0.6698971919758773, -0.6491132663247814, -0.605543989069236, -0.5399222074130174, -0.5419037964478467, -0.5015725381340672, -0.49475921748003043, -0.4734135888461952, -0.4229803547171333, -0.38291186052597453, -0.390192040823754, -0.3323635564883475, -0.34798587185970475, -0.30751040795654355, -0.26569424106351214, -0.2554496667625043, -0.2006451105293828, -0.22155219661847075, -0.18451677126248883, -0.12308675186358534, -0.1251060031854819, -0.08447365018252852, -0.0711569440424871, -0.0001307915126623621, -0.05198916172428414, 0.03717957875900278, 0.0623419544559736, 0.06434745060613963, 0.08130033089976939, 0.19518459057534088, 0.14379559610211815, 0.16194996243394852, 0.22655371930704035, 0.18816182998658754, 0.24351965198554118, 0.29639736351336404, 0.27649384428773066, 0.33529370382924345, 0.2764470604674629, 0.24126176985925848, 0.1867914153732356, 0.19720470490957243, 0.11977264011147692, 0.14811006741488703, 0.08342122799723577, 0.09645446273283288, 0.047721389505929204, 0.007517451239219888, -0.03397188310902022]",3
"[-0.3857301803556439, -0.14917157338558062, 0.04842953321681244, 0.3327142307563132, 0.5335160803148612, 0.4832093247787398, 0.5005832791795166, 0.4890021892241568, 0.46886096106416997, 0.4291785475985741, 0.4056192840241437, 0.38026762755451793, 0.38561948577043226, 0.3708409261473969, 0.32112759968242505, 0.2953312257975144, 0.3029924156358454, 0.2626074902307086, 0.22889989468928762, 0.1931801231013183, 0.1784207551195637, 0.1787486643847158, 0.13447342055308956, 0.09909344669899689, 0.08890327311257594, 0.06181476170955826, 0.04284481930932781, -0.013391456537217843, -0.027580535931705154, -0.04258686056437623, -0.011009459269994179, -0.07921402786485215, -0.11369534665160091, -0.08128309530426522, -0.12454215176115738, -0.16967500637760274, -0.22128322341208337, -0.21351868273545196, -0.2722540162188041, -0.2774432728515077, -0.2864207611679556, -0.30510336985936487, -0.31935608955644407, -0.37001382465944316, -0.3762880850591563, -0.3951091760138181, -0.4279038121926738, -0.45635221465952025, -0.4943053981619326, -0.46560069157455675, -0.526243277497913]",3
"[-0.5959313431086821, -0.5717744538020456, -0.5361980311895005, -0.49742390616513177, -0.46488992865785594, -0.4230237267831478, -0.3934677645175593, -0.3777845216278258, -0.3605498314005293, -0.34537815060601884, -0.2935979434330995, -0.30971273474401034, -0.2808882838481594, -0.24017852796698685, -0.17822421191399984, -0.1629338368988296, -0.13368582681227897, -0.16124191181766975, -0.10677841979578463, -0.09569425809381132, -0.08283080369088455, -0.040294733181233305, -0.03460862259619775, 0.031798229680640167, 0.017398142722540755, 0.08545735551919334, 0.11138194963094855, 0.15577992047354516, 0.1577714457665884, 0.19586713186483745, 0.20818363122071476, 0.24239407222176695, 0.23185660438144753, 0.2548216615528949, 0.3058438433915122, 0.3233858283872649, 0.3429504472218076, 0.39312523787519676, 0.41363851371899035, 0.43013206220349737, 0.45164600198671, 0.4621294585711534, 0.5301646459373066, 0.48428684748242345, 0.3310070759038557, 0.18250510367940606, -0.03777791319301457, -0.1905115265088982, -0.35442030072594477, -0.5488267194433486, -0.7422866520821492]",3
"[-0.574693739746295, -0.4966384559833019, -0.5332922303906296, -0.4677530434887079, -0.4539729341138702, -0.4264135962698011, -0.3983069036856753, -0.4026347072405877, -0.37003140914848187, -0.3221799313021314, -0.3041855890180203, -0.2614317396335994, -0.23003874548157116, -0.20105809822698859, -0.1717367777588807, -0.16419939494348704, -0.11549165473044329, -0.10806734290808065, -0.05228874111986696, -0.08214102060027244, 0.02997966687375961, -0.014857386471584046, 0.056561314712348466, 0.07099610160989923, 0.07063144364193664, 0.14588628277656654, 0.10924980153889366, 0.13597032426286693, 0.1627721648085018, 0.21758511966832708, 0.2750512803340282, 0.24479829833868155, 0.30307523462441177, 0.30579730785510356, 0.37039428370912286, 0.39811667189079836, 0.40203714680664293, 0.45622740028690023, 0.4709456232074699, 0.4588534238057951, 0.37085695900165727, 0.2408925756340942, 0.1369737507737808, 0.056786348587880967, -0.043418769374646365, -0.15101316536898485, -0.22956598462459996, -0.33750903149418043, -0.4260946686180977, -0.5373982913803863, -0.625658705105097]",3
"[-0.18295335281520372, -0.1745785367890263, -0.07542106360371806, -0.050008430791732346, -0.006250045734958683, 0.061578497431554635, 0.11615489719678837, 0.1691996735450173, 0.22375670460744004, 0.3303931220236634, 0.34291884196353745, 0.4063464525221071, 0.47768942242293877, 0.494653478335785, 0.5793078196811812, 0.6109440547404477, 0.6506379936652711, 0.7533464003041082, 0.7832245344776171, 0.7757684430932456, 0.7187655439190747, 0.7082215592365579, 0.7027459955613792, 0.6433025368883004, 0.5698346589666932, 0.5063077496365165, 0.4950151852672895, 0.4669190885677075, 0.36113775794200825, 0.4010760122085072, 0.2912275874225748, 0.2852007402124123, 0.2644681108616092, 0.15471762443673773, 0.15179268288335615, 0.09138116907880708, 0.06360906723843399, 0.007687340125530939, -0.025611429791480154, -0.03718000280933757, -0.09701526022023793, -0.14856332114138956, -0.18793108157747582, -0.21231569422822472, -0.294105248299686, -0.31371490662363305, -0.3529001884800817, -0.38414092191212457, -0.4157728324316457, -0.5121847111273463, -0.5391797730774326]",3
"[0.12788957434830295, 0.09868154794274397, 0.11821480624758224, 0.14637525611242017, 0.10139278831446094, 0.1250297553940501, 0.15579341348383605, 0.14890018481664033, 0.14398528912749264, 0.16229874414119255, 0.1730924985584346, 0.177639564930986, 0.2348041314189078, 0.22465626716172116, 0.2349883996513649, 0.2215077575479351, 0.22036256785184327, 0.2111450088964199, 0.22666400407384313, 0.23809783022433073, 0.28028350865892054, 0.25678188683248615, 0.26036144851461757, 0.2801622256878209, 0.2888494527236358, 0.2942066241268886, 0.3151280247281604, 0.2849145488108176, 0.3052820696443485, 0.3294042622405073, 0.34871786614563316, 0.3340214451580164, 0.37959443145573707, 0.37096433077366486, 0.3475123674136675, 0.4045553631130311, 0.32233562019910955, 0.2902412062430194, 0.24295432119455368, 0.22594240962371115, 0.18349665342071564, 0.14269940141351192, 0.14151749903723043, 0.050760266402086876, 0.016040345288119436, -0.002664587496480105, -0.07041119874945163, -0.06954718582927324, -0.11162510526560623, -0.2145524947619847, -0.22227946419970945]",3
"[0.09890415950374028, 0.21460351485155976, 0.21386736724218508, 0.24748610634628787, 0.32747168512890484, 0.37860106735781984, 0.41768253421511753, 0.45828759938939484, 0.5225364249166413, 0.5802311237123119, 0.6187784549882226, 0.6392175314437888, 0.6653538095465438, 0.6191887937457569, 0.6353704634992989, 0.6338173994904759, 0.5966105196248764, 0.594609934097991, 0.6201638494334407, 0.5719110543143742, 0.5994999931300502, 0.6056249623138696, 0.5662339301391558, 0.5810298714632577, 0.5838791120628559, 0.5344012352548342, 0.49935244769771814, 0.5407290200828834, 0.5136529971369819, 0.5220473953617398, 0.4952393325624101, 0.46748704209224384, 0.5067575996805591, 0.4967241433528998, 0.4535906649085371, 0.47925085622310615, 0.4536733804719022, 0.4500464851783971, 0.44509717977305313, 0.42462869140804904, 0.4331677244683886, 0.4111403722724927, 0.388631547477975, 0.37506602093145663, 0.40980174713999296, 0.37788703263026974, 0.37152267663075145, 0.32488476313554643, 0.3238929600403058, 0.34577676514229777, 0.36037160849380717]",3
"[-0.04236055151897107, 0.0019436074505816102, 0.06849361600731749, 0.0883156269588811, 0.13313147666432176, 0.20032072334727993, 0.18848905261471116, 0.24352675860011355, 0.3160002617863263, 0.29117041054005144, 0.33423339158478854, 0.4359201127132605, 0.4771545276236081, 0.4961019496982695, 0.5216892355006777, 0.5778059268892762, 0.621224801800857, 0.6552406401357449, 0.6730872739727094, 0.715140078626223, 0.7392398845866002, 0.7649346056426563, 0.7978018689956918, 0.6849799013199324, 0.6874689072685864, 0.6348208043892042, 0.5702707029206174, 0.5653528437719563, 0.5295114264038233, 0.4868375568352098, 0.4780401173827289, 0.44461048060589464, 0.3823827150776634, 0.3754770336658676, 0.3450512972052085, 0.3618941120055281, 0.32916091280065757, 0.28332848089453067, 0.25716771454818443, 0.20145697486848396, 0.19185923808301394, 0.15931772004892958, 0.1283168420737407, 0.05709592886529722, 0.05854583100894625, -0.004096324665582218, -0.03441392782532487, -0.030005667013294584, -0.07779975227942243, -0.1262243039758185, -0.11019335179686571]",3
"[-0.6726565128256715, -0.5901586769563661, -0.6136685673588786, -0.5529440641604122, -0.5094948059180825, -0.4438745988657349, -0.3844107270285907, -0.37078506488894697, -0.32024410574769385, -0.30035437266138687, -0.26515224450105834, -0.1955978254188302, -0.13470258402900676, -0.09803431008381014, -0.05341479853265503, -0.026699393910556188, 0.009633922612435975, 0.07201956868271633, 0.1020995007563789, 0.14022680335791365, 0.1813082700155359, 0.20387937789331625, 0.2889357357211886, 0.3174995840610036, 0.36214196593709, 0.42611797472783525, 0.4061035641647962, 0.4104111850133285, 0.34164003967818785, 0.3251613166061925, 0.29634345681710683, 0.293506989860999, 0.2670509619576594, 0.24449777492369373, 0.19176362813983125, 0.187823526590948, 0.1804993199891937, 0.12464158794876044, 0.12294575121363137, 0.10378828658193964, 0.07903922120696745, 0.09784623704364097, 0.034759633893627975, -0.001239501334212731, -0.013390031461410129, -0.06645047670796697, -0.07120832990422304, -0.08117847276846293, -0.10514552321017683, -0.13607605688899563, -0.15594405021891414]",3
